236322, 212017, 50198, 46802
155043, 139402, 129745, 116076
153989, 145490, 130184, 109461
136638, 124490, 134828, 146472
223714, 225059, 43386, 45142
127697, 133086, 142226, 134956
162079, 143091, 116333, 119334
139705, 130469, 136080, 128549
62187, 57723, 214147, 201507
