1206961, 1014858, 542804, 716645, 42904, 48058, 58901, 43925
1103440, 1106432, 586385, 687445, 41305, 48226, 61040, 46753
1205599, 1017982, 594110, 680750, 49684, 56692, 53008, 39402
1101343, 1110358, 540138, 717327, 45042, 52893, 54510, 42116
1206217, 1024775, 554228, 715890, 40197, 45720, 63467, 48220
1101236, 1112559, 578927, 701849, 37758, 45725, 65430, 49774
1208089, 1017511, 576914, 698708, 52323, 60500, 49343, 36242
1103200, 1107970, 555958, 715242, 52032, 59949, 47936, 37060
1206051, 1024830, 556200, 705449, 48636, 55239, 52390, 39693
1103481, 1112076, 576209, 705016, 46801, 56038, 54147, 41522
1205772, 1024901, 577243, 708730, 45145, 51842, 59177, 43728
1107454, 1105667, 554012, 709107, 43751, 51796, 55757, 42642
1205195, 1025293, 576599, 683996, 61067, 69010, 37604, 27903
1105775, 1100920, 555116, 734485, 60270, 71449, 37191, 28546
1207165, 1013590, 553914, 741118, 29222, 33742, 78663, 56935
1108312, 1103351, 573203, 693664, 34358, 39982, 68001, 52566
1207791, 1019950, 574061, 684838, 59568, 66704, 39469, 29222
1102255, 1107706, 548143, 727979, 67642, 79594, 26991, 21471
1206634, 1026339, 547697, 726466, 22313, 25241, 85153, 63240
1104976, 1112881, 578746, 684662, 22952, 28684, 81040, 62485
1208958, 1024197, 559619, 719665, 47010, 54467, 56106, 40373
1106478, 1111437, 571244, 705501, 48690, 56882, 51790, 40618
1211353, 1025886, 580310, 694866, 48870, 55188, 53447, 40771
1103840, 1108360, 565163, 719959, 43555, 51797, 59209, 44077
1209048, 1024448, 566286, 719875, 58952, 68589, 41795, 30693
1098906, 1107701, 579983, 704205, 52520, 61334, 48567, 36918
1206829, 1016202, 580846, 704536, 40685, 46643, 64224, 48191
1103773, 1106989, 561953, 719478, 34357, 41489, 69915, 52667
1210636, 1016658, 540502, 735077, 24691, 27873, 82800, 61914
1098617, 1103945, 590482, 674798, 28448, 34050, 76290, 58173
1209592, 1015058, 589570, 674509, 65656, 76260, 32664, 24005
1102709, 1102408, 540494, 730632, 62534, 70800, 34717, 27322
1208453, 1012852, 531213, 738450, 26571, 30560, 79181, 59624
1102363, 1107004, 601842, 663021, 26291, 31078, 80032, 60586
1211778, 1013500, 586315, 685378, 57550, 64774, 43839, 32706
1105968, 1100719, 543483, 719296, 53878, 62079, 45176, 34232
1205642, 1021177, 548654, 745810, 32077, 38227, 74819, 55264
1105430, 1108509, 588116, 679772, 31701, 36820, 72599, 55965
1207631, 1021651, 595653, 669156, 66320, 75152, 31861, 24310
1104874, 1111813, 555405, 733548, 54341, 64033, 46213, 34726
1209167, 1021846, 548353, 721122, 26783, 30490, 80314, 59684
1102617, 1110571, 577558, 682927, 23463, 28860, 81087, 62264
1208598, 1025330, 576292, 682265, 65156, 74374, 32997, 24478
1104681, 1112393, 549367, 723359, 61130, 71376, 35649, 28151
1206359, 1019048, 557019, 736532, 30739, 35472, 77195, 56384
1107919, 1105533, 571792, 690496, 32959, 38636, 69709, 53633
1209420, 1020245, 577059, 677060, 64275, 72330, 33100, 25204
1106091, 1103825, 554615, 735055, 62159, 73851, 35904, 27108
1207407, 1018281, 581958, 701449, 39461, 44318, 66252, 49327
1105824, 1105278, 564691, 713136, 34185, 41744, 68561, 52168
1206881, 1025750, 565964, 717197, 53566, 62153, 48041, 35996
1103768, 1117599, 577722, 703879, 55239, 65332, 44278, 34775
1208771, 1025414, 591046, 677412, 61656, 70161, 37670, 28892
1103741, 1111824, 557623, 731932, 52658, 62861, 47861, 36245
1208895, 1021849, 535084, 759924, 24391, 29050, 84991, 62197
1104146, 1108149, 591169, 672163, 28637, 33450, 75925, 58195
1209168, 1020064, 576234, 698043, 45628, 51364, 57100, 43561
1106133, 1108248, 561883, 720944, 42569, 51014, 59814, 44890
1206376, 1021594, 565988, 716279, 50425, 58983, 51635, 37956
1106920, 1109653, 579976, 696064, 44296, 50965, 57940, 44902
1209041, 1017127, 580718, 701507, 54365, 63033, 47587, 34306
1103998, 1105219, 554150, 716486, 51248, 58298, 48986, 37785
1207661, 1015333, 557788, 716517, 43306, 48320, 60318, 46060
1102184, 1105134, 577847, 696645, 37085, 44525, 66511, 49723
1209849, 1021747, 578745, 708340, 43291, 50874, 61498, 45420
1100780, 1111058, 556132, 708168, 39069, 45249, 62763, 48652
1210156, 1022436, 556124, 708281, 52353, 59703, 48050, 36198
1102142, 1112051, 575294, 705691, 48994, 59010, 52337, 39161
1209632, 1020250, 592612, 673004, 68846, 78162, 29430, 21705
1101266, 1107634, 544934, 725309, 57983, 66968, 40316, 31020
1206771, 1022887, 537582, 738073, 25351, 29155, 81862, 61155
1103047, 1105592, 596080, 670055, 20286, 24297, 87592, 65314
1207062, 1021834, 591920, 688140, 50092, 58014, 52894, 39542
1102747, 1109332, 544888, 710516, 44193, 51828, 55479, 42636
1207672, 1015897, 542518, 714525, 42604, 48526, 59398, 44336
1101389, 1106784, 581923, 695121, 46954, 55213, 54598, 41467
1207237, 1022295, 598488, 668393, 64735, 74156, 34158, 25932
1102447, 1116188, 523473, 745585, 64634, 75719, 31173, 24624
1210807, 1021330, 541070, 719975, 36913, 42315, 67215, 49913
1100652, 1117178, 591343, 681402, 35234, 41692, 69557, 53465
1120094, 1117418, 544577, 711942, 63266, 72976, 34346, 26577
1209663, 1025120, 588731, 689560, 64825, 74255, 35723, 26164
1120260, 1111346, 582177, 696297, 33239, 40176, 72608, 54320
1208529, 1030677, 544526, 716628, 30222, 33738, 76261, 56206
1121413, 1121535, 553962, 718208, 48104, 56922, 52814, 41159
1211306, 1027240, 577858, 698336, 44480, 51208, 60479, 43348
1123501, 1114307, 579516, 697981, 45883, 54688, 57174, 42904
1212245, 1022579, 555228, 713282, 45650, 50559, 58109, 43541
1126017, 1109502, 555241, 707096, 54597, 61785, 45805, 35486
1211121, 1025066, 576652, 704977, 51528, 58917, 51639, 37748
1124398, 1118957, 576571, 708418, 40709, 49043, 64242, 47921
1210278, 1026040, 555724, 707062, 38957, 43806, 65051, 48872
1124757, 1112258, 576707, 682238, 43147, 50052, 58972, 45199
1210588, 1023283, 554371, 734279, 38916, 44991, 67486, 49151
1123851, 1108177, 554013, 738399, 53156, 61950, 49556, 37014
1213091, 1021759, 577114, 679528, 52976, 59505, 48621, 35952
1123634, 1111839, 571994, 684084, 42681, 49877, 59535, 45208
1209827, 1027993, 549072, 726619, 45114, 51336, 58945, 43853
1122768, 1117741, 552293, 725441, 47899, 55950, 54866, 41589
1212309, 1026537, 575231, 680575, 45788, 51425, 57174, 42219
1124164, 1124531, 563833, 719208, 59960, 71769, 39905, 30345
1212558, 1028661, 583855, 687690, 66636, 75132, 33012, 24640
1124856, 1126320, 572868, 698305, 34729, 41149, 69887, 54249
1210312, 1023105, 562223, 719498, 31126, 35247, 77126, 56233
1125917, 1122416, 568928, 714336, 55113, 65564, 45557, 35016
1213686, 1022361, 576186, 706346, 60748, 68323, 41162, 30311
1124970, 1114664, 575618, 701680, 31712, 37789, 74255, 56698
1212343, 1026599, 565648, 712388, 34546, 38707, 72869, 52974
1126274, 1114552, 542752, 732836, 51218, 60153, 49069, 38293
1213434, 1026657, 588592, 673224, 51471, 57303, 51399, 37215
1123887, 1117357, 588023, 675057, 39808, 47463, 62693, 48289
1206155, 1032438, 540059, 742303, 35870, 40000, 70309, 52373
1125492, 1118525, 530880, 738826, 67618, 78905, 28810, 22485
1208553, 1026486, 596414, 675213, 64521, 73095, 35799, 26456
1119887, 1114033, 599208, 669149, 24638, 29831, 83150, 62765
1210818, 1019582, 533258, 733516, 25352, 28933, 81359, 60645
1116236, 1116969, 555951, 732064, 58413, 68320, 42382, 32331
1208947, 1016866, 577618, 689061, 55217, 62701, 46219, 34151
1116719, 1115853, 588975, 677737, 31031, 36072, 74982, 57404
1210474, 1018369, 543494, 747769, 24957, 29236, 84687, 61987
1120088, 1110453, 553190, 720926, 45718, 52560, 57210, 43536
1210362, 1018470, 574311, 679157, 45658, 51701, 56656, 41992
1120336, 1114202, 575499, 684147, 47825, 55350, 54133, 41118
1210562, 1019928, 550972, 716363, 48874, 55748, 53200, 39975
1118049, 1119602, 552471, 737971, 54593, 64783, 47914, 35719
1209604, 1023241, 568600, 692093, 47117, 53385, 55198, 41715
1113815, 1121617, 579427, 682035, 41273, 48868, 61064, 47344
1209263, 1026913, 556005, 732600, 41396, 48434, 64980, 47592
1122685, 1117896, 581609, 700466, 30629, 36791, 76675, 57707
1209341, 1024972, 562662, 719506, 35326, 39546, 72274, 52886
1125052, 1115521, 569298, 713587, 57638, 68197, 42242, 32418
1209262, 1026583, 576867, 702954, 62333, 70353, 38689, 28114
1123416, 1115928, 587549, 678106, 29884, 35643, 75198, 57699
1206952, 1024905, 564072, 719699, 41025, 47771, 64714, 47352
1121718, 1114496, 542809, 748135, 67867, 79755, 30866, 23268
1207407, 1015489, 598851, 660914, 71200, 79947, 26468, 20263
1117693, 1106685, 576805, 694793, 32891, 37870, 73665, 55750
1207675, 1017682, 556680, 724645, 30535, 35438, 77242, 56789
1113199, 1110712, 562536, 717387, 60619, 70550, 39916, 29615
1207878, 1018772, 579312, 691426, 64748, 73856, 34723, 26222
1115845, 1119672, 576519, 696431, 46029, 55248, 56755, 42542
1208354, 1023179, 552549, 714951, 44476, 50203, 58584, 44692
1115395, 1116692, 555566, 713099, 48438, 55538, 53081, 41529
1207150, 1025251, 576464, 698917, 45998, 53587, 57382, 42718
1113056, 1111659, 574312, 704763, 40724, 48643, 64205, 47780
1206491, 1023235, 554738, 702862, 37830, 42037, 66600, 50528
1116301, 1112618, 556337, 704308, 53253, 60470, 47306, 37174
1206693, 1023332, 573323, 705457, 52399, 60770, 50890, 37231
1112095, 1117600, 588016, 673086, 34146, 41214, 70822, 53593
1205462, 1020170, 535140, 730814, 35654, 40326, 68959, 52147
1119862, 1102546, 546482, 725505, 55257, 63711, 44782, 34520
1207562, 1020020, 583919, 675583, 54989, 62262, 46163, 33951
1120230, 1109242, 587672, 683899, 24448, 29659, 83851, 62851
1207729, 1021701, 539054, 717059, 24784, 27763, 81407, 61164
1116947, 1106759, 544995, 706033, 59589, 67857, 38233, 29512
1206133, 1020805, 584573, 689341, 61131, 70851, 39192, 28916
1114185, 1105819, 595060, 667390, 25477, 30235, 81778, 61396
1204711, 1012866, 529818, 729933, 25500, 29699, 80512, 59958
1115371, 1107254, 530884, 732271, 66700, 77023, 30083, 23478
1207900, 1018534, 601223, 661564, 70473, 81247, 26784, 20097
1207617, 1017091, 541371, 712878, 25604, 28888, 80940, 60295
1116106, 1110779, 586572, 687679, 28003, 33224, 80027, 59560
1207579, 1017247, 589647, 683831, 68339, 78864, 30846, 22709
1119003, 1122771, 541027, 716247, 64654, 75560, 32038, 25324
