1021623, 805868, 596699, 793710, 44116, 54952, 44225, 30192
890704, 917598, 606520, 774933, 44219, 49968, 45830, 31801
1021097, 799980, 606881, 774867, 37187, 43462, 52975, 37464
887871, 916297, 590765, 798010, 34573, 42192, 57856, 37694
1022184, 807128, 595245, 792837, 38254, 47560, 52483, 35541
887498, 919593, 602832, 780259, 39619, 45707, 51192, 35260
1018310, 810064, 601766, 783046, 37522, 46100, 52490, 37943
901281, 917099, 594798, 792580, 41103, 47690, 53096, 34137
1020168, 808186, 599605, 784341, 49829, 63122, 36041, 24878
896021, 914649, 597059, 785050, 46890, 53742, 42788, 29106
1020647, 812583, 594275, 783471, 30023, 36723, 62748, 44911
899762, 918165, 599104, 783793, 30962, 36363, 65648, 42733
1020670, 809844, 608853, 770718, 55186, 67542, 30051, 21145
886432, 913569, 579396, 800435, 59796, 69170, 24768, 16624
1018150, 800377, 578971, 795508, 23959, 29648, 69836, 48024
878045, 911918, 610481, 761738, 14832, 18693, 81535, 55087
1015487, 786676, 606048, 766530, 54875, 65623, 28616, 19727
886264, 914373, 585745, 797936, 55332, 65147, 30499, 20133
1017751, 802279, 586035, 800004, 21874, 27150, 73196, 51251
891877, 913301, 607623, 775392, 30295, 35459, 64689, 43239
1019542, 801804, 589516, 790641, 39118, 48154, 50753, 34842
890356, 915924, 600520, 778511, 38459, 45008, 53798, 35344
1017668, 795675, 602766, 775957, 40741, 49881, 47687, 32606
885723, 912291, 583942, 795795, 41514, 49130, 48080, 31989
1018205, 799426, 595448, 782558, 49207, 60585, 36496, 25083
879976, 917153, 591549, 778640, 46006, 54292, 40501, 27682
1017617, 787669, 593457, 781626, 27733, 32719, 64690, 44060
869563, 912183, 595321, 781434, 25618, 31678, 66141, 44209
1019927, 793142, 579946, 806112, 22266, 27607, 72865, 48657
881380, 913200, 609968, 765464, 28058, 32239, 65225, 44711
1016426, 789078, 610275, 765931, 51643, 60287, 33902, 23666
871578, 911597, 584061, 805544, 49070, 60054, 35590, 23863
1020072, 788882, 578819, 810794, 26272, 32553, 67562, 44902
864313, 913904, 617376, 763813, 28609, 32805, 63100, 44604
1017652, 789946, 611404, 766399, 47770, 55900, 39029, 27218
862412, 911652, 587675, 800884, 42924, 53263, 42456, 29178
1022333, 790808, 579137, 808325, 26134, 32124, 67645, 44859
879061, 914937, 618841, 763188, 24996, 29414, 68557, 48057
1021716, 788862, 614514, 769054, 53494, 62509, 32485, 22457
