1119489, 946777, 597607, 825531, 45156, 58153, 57426, 40247
996245, 1057860, 607912, 810056, 41565, 54455, 61941, 42659
1118977, 947950, 604734, 812996, 44976, 58638, 57556, 39364
994773, 1057519, 590433, 824638, 45735, 60004, 54930, 38107
1121822, 947752, 587995, 831916, 32380, 41851, 74388, 51425
991577, 1055807, 605847, 816771, 30870, 41366, 76773, 52276
1120801, 944613, 603779, 814857, 54576, 72538, 44502, 30047
994552, 1059414, 589235, 829621, 50436, 65399, 49278, 34201
1116813, 945681, 592962, 822966, 46103, 60158, 55245, 38594
994656, 1056729, 599042, 820734, 44103, 59202, 57925, 39116
1119920, 948795, 600690, 818284, 43059, 57167, 59917, 41157
994828, 1057964, 596746, 824213, 40588, 52598, 63404, 43625
1118145, 949843, 607011, 802405, 62424, 80777, 32714, 23171
996445, 1055180, 587638, 833744, 54314, 71851, 43534, 29604
1121056, 945637, 582351, 842290, 28360, 38481, 80639, 53975
996704, 1056646, 602651, 803070, 25613, 32911, 83467, 57483
1118373, 942411, 608416, 799240, 72968, 95353, 18270, 12631
992942, 1057583, 585020, 828863, 65813, 86083, 27078, 19279
1120594, 943365, 587962, 824505, 28367, 37272, 80010, 55125
996598, 1057108, 604569, 802669, 25876, 33906, 83327, 57076
1121111, 949579, 588800, 830919, 47383, 64406, 53574, 35399
996552, 1056198, 598071, 811005, 42568, 55288, 60291, 41523
1119698, 950241, 594197, 816006, 42347, 56471, 60541, 41433
998872, 1053971, 587427, 828767, 39392, 52463, 65151, 43255
1118329, 948609, 598279, 819857, 52993, 69600, 46311, 31841
996002, 1055193, 589363, 822489, 58828, 75962, 38219, 26287
1118290, 946022, 590527, 821397, 33776, 44637, 72376, 49462
992804, 1055561, 595482, 823330, 29219, 39390, 78296, 53245
1118589, 947813, 585545, 834151, 27401, 35819, 81102, 55914
998438, 1058600, 610117, 806589, 28597, 37640, 79740, 54899
1123566, 949047, 607559, 799782, 60174, 79794, 35648, 24549
996346, 1056570, 581401, 839713, 61782, 80571, 33523, 23417
1122616, 945420, 576111, 843696, 25223, 33629, 84872, 57489
996231, 1055897, 609690, 789816, 23987, 31154, 86781, 58207
1119510, 943270, 610415, 795913, 59309, 77885, 36389, 25441
993307, 1056561, 585895, 833487, 56964, 73941, 40478, 28158
1116835, 946461, 588906, 835264, 36614, 49290, 68910, 46692
992262, 1054639, 604573, 804109, 31032, 40099, 75449, 52007
1118777, 945692, 607922, 802233, 56191, 74116, 40538, 28411
997053, 1054515, 588301, 831566, 46611, 62054, 54990, 36467
1120229, 946191, 585557, 828308, 21668, 28974, 88875, 61364
1001114, 1057583, 605224, 802838, 25683, 33464, 83911, 57771
1118416, 946643, 606054, 798602, 66546, 87380, 26553, 18473
1000266, 1059853, 588445, 827736, 56902, 73766, 41237, 28250
1120965, 950657, 575965, 843211, 23778, 33024, 86819, 57744
999226, 1056281, 596710, 806073, 31027, 40224, 75435, 51803
1121876, 950539, 594525, 819360, 46469, 60627, 54861, 38134
1000913, 1061005, 590136, 835378, 49619, 66770, 50292, 33615
1122434, 949699, 592548, 818315, 37982, 50126, 66816, 44842
996985, 1057151, 594494, 825857, 30610, 40698, 77588, 52208
1121162, 948141, 594799, 826662, 48431, 64185, 52975, 36220
1003343, 1059345, 592761, 818001, 47357, 62533, 54276, 36429
1123539, 955978, 603626, 802266, 54431, 72207, 43254, 30557
996968, 1056801, 580454, 839318, 50378, 68159, 49653, 32880
1119544, 948652, 587431, 830291, 39407, 53228, 64407, 43869
997623, 1056001, 601981, 809139, 34384, 44267, 71615, 49091
1119064, 948362, 594639, 814945, 42523, 55772, 59870, 41231
999377, 1056637, 591162, 822502, 34969, 47019, 71140, 47488
1122453, 948728, 596205, 821659, 48130, 64245, 52632, 35903
1002816, 1056551, 593481, 815923, 46444, 60526, 54901, 37578
1122497, 955057, 601040, 813671, 52172, 69226, 47772, 32359
998325, 1055944, 585694, 827740, 48993, 64196, 50589, 35145
1122836, 948548, 585856, 826417, 33296, 43394, 72665, 50300
1002099, 1055932, 597331, 815312, 33126, 44257, 74087, 49061
1121785, 948519, 593186, 821955, 40487, 54327, 63596, 42736
1001483, 1058820, 589569, 819526, 39629, 51523, 63968, 43559
1122469, 952059, 590227, 821690, 45366, 59392, 56453, 38986
999773, 1057710, 593997, 821685, 45632, 60743, 55769, 37201
1122263, 949206, 609119, 805772, 61946, 81435, 33788, 23413
997650, 1058327, 588826, 839720, 59788, 77663, 36591, 25657
1121163, 950105, 583341, 839705, 24439, 32707, 85343, 58772
1000733, 1060357, 612690, 804809, 26014, 34173, 84230, 57384
1123343, 952219, 606658, 814679, 45314, 59840, 57390, 39047
995889, 1057656, 597381, 825036, 45697, 58938, 55790, 39319
1122965, 949490, 599311, 818189, 43842, 55769, 59553, 41803
998101, 1056202, 605469, 808558, 40836, 53527, 62920, 42589
1119693, 953231, 609060, 805188, 54944, 73064, 43042, 30355
996833, 1058083, 587415, 840649, 59901, 77478, 37312, 25836
1124319, 952556, 589524, 840318, 28803, 37910, 80676, 55676
998704, 1060839, 615602, 799376, 27224, 35978, 81435, 55854
984538, 1061531, 591919, 825111, 59645, 78452, 34596, 25326
1127725, 945993, 605850, 810367, 59517, 77158, 38485, 25799
988391, 1060634, 602248, 808907, 26369, 36469, 80313, 55473
1130487, 944688, 594427, 824998, 32823, 40864, 75825, 51196
983537, 1060725, 589311, 830057, 44580, 59399, 54275, 38647
1131263, 941036, 601291, 817254, 48078, 62037, 55611, 36126
988488, 1062590, 598611, 817109, 38377, 52824, 64115, 44500
1134709, 946755, 585602, 832342, 40637, 51736, 65890, 43067
983090, 1062586, 594369, 823900, 47170, 63182, 51163, 37290
1131708, 944662, 592427, 819806, 46096, 60457, 56899, 37084
987837, 1061147, 597887, 821921, 37974, 52596, 64263, 44810
1128865, 941841, 591246, 823621, 38693, 49625, 67003, 45187
980715, 1054867, 603491, 803968, 36152, 48484, 66142, 46969
1125525, 946928, 583330, 836229, 32920, 43141, 75455, 50467
979752, 1058433, 584697, 836414, 51123, 69920, 45499, 32318
1127065, 943744, 600353, 813276, 43005, 54257, 61848, 41584
981170, 1058246, 608578, 804211, 43565, 59088, 55538, 39497
1125842, 941251, 590793, 829031, 41795, 52154, 63758, 42819
984325, 1057871, 588622, 833548, 46333, 62247, 52179, 37864
1128413, 943147, 606451, 802924, 44327, 55636, 59719, 40083
983121, 1058456, 591738, 832833, 58213, 79331, 35559, 25812
1123596, 936202, 596812, 816780, 55940, 71074, 42947, 29094
979574, 1062343, 600177, 814200, 27396, 37553, 78256, 55413
1131597, 943897, 593403, 832443, 30868, 39868, 78921, 52317
984306, 1064339, 598151, 828844, 52891, 72135, 44014, 31305
1129269, 941250, 591657, 822450, 54550, 70646, 44950, 29672
979265, 1057761, 593388, 826022, 33709, 46221, 69475, 48601
1127567, 944894, 598039, 822084, 34154, 44631, 73846, 48941
982611, 1060154, 582587, 840923, 54060, 73089, 41730, 29896
