1110305, 932978, 594932, 829409, 38769, 50258, 64752, 45343
985482, 1050005, 605357, 813726, 39927, 51657, 63424, 43656
1107621, 932743, 601869, 808361, 47174, 61871, 52313, 36270
973506, 1045282, 588841, 829981, 44498, 58090, 55750, 38955
1112591, 933265, 588012, 828196, 32956, 43045, 72907, 49563
977574, 1049402, 601058, 814958, 34630, 45985, 69647, 47856
1107527, 927281, 602241, 814218, 52937, 69284, 45457, 30931
970162, 1047595, 588881, 828558, 50907, 66321, 46615, 32846
1111366, 927508, 594772, 826427, 41609, 53674, 60980, 42447
974467, 1047108, 598180, 821230, 41577, 55791, 60625, 41042
1108684, 929142, 596866, 820335, 43589, 58139, 57512, 39516
972464, 1049087, 593393, 821461, 39518, 51585, 62405, 44174
1108411, 925625, 600308, 811478, 54300, 70508, 42705, 29912
980867, 1049140, 585136, 834142, 53167, 71181, 44409, 29473
1110493, 925581, 582780, 837720, 30503, 41266, 76992, 50855
975917, 1048586, 599971, 808585, 30120, 39613, 75684, 52106
1109721, 923016, 603433, 805754, 57986, 75843, 38023, 26088
966971, 1046501, 588507, 830734, 59923, 78816, 34102, 23811
1103814, 917525, 588700, 827432, 28924, 37582, 78278, 52949
976323, 1047000, 605108, 803657, 25161, 33071, 82493, 56413
1114197, 923347, 590962, 829374, 46861, 63259, 53875, 35929
974786, 1049890, 587893, 821018, 48695, 64410, 49170, 34120
1110380, 921966, 589045, 816977, 37278, 48690, 65802, 45228
975332, 1049083, 591388, 826713, 35532, 48410, 69300, 46221
1112949, 922436, 588918, 828862, 51866, 69581, 46255, 31023
981513, 1050278, 588122, 823186, 54839, 72538, 41516, 28636
1113966, 924375, 594035, 822092, 38637, 51177, 64838, 43608
975936, 1050529, 596060, 825280, 38253, 50932, 64927, 44512
1111932, 930034, 581747, 839451, 21337, 28405, 89183, 60726
971430, 1048008, 608599, 802187, 24448, 32656, 83548, 57681
1111420, 923001, 606042, 799193, 65875, 86226, 26942, 18615
974738, 1044379, 575833, 837423, 65810, 85964, 26648, 18580
1109372, 925525, 571720, 844526, 21795, 29878, 87659, 59512
976921, 1047344, 602562, 798385, 26800, 35213, 81089, 54848
1108909, 917239, 605268, 797412, 59008, 77352, 35904, 24644
971055, 1044144, 578632, 833858, 57006, 74103, 39120, 27040
1110583, 918957, 573666, 844742, 28090, 38854, 79170, 52313
980100, 1048946, 597478, 807499, 34205, 44565, 71112, 48498
1112958, 926107, 600485, 802652, 54015, 71005, 42528, 29938
985616, 1053979, 578975, 845378, 52001, 69873, 46602, 30970
1113961, 931107, 587319, 833515, 18683, 24726, 92893, 63711
987894, 1051581, 604087, 807004, 24582, 32179, 84393, 57897
1115246, 935996, 604604, 805783, 62967, 81766, 32082, 21978
978650, 1047925, 586424, 830014, 56855, 74677, 38888, 27114
1112023, 926835, 582364, 839059, 29434, 40168, 78332, 52077
978918, 1047792, 600886, 805294, 29686, 37695, 76945, 53144
1112263, 929879, 603851, 803955, 61836, 80355, 32890, 22675
975656, 1048973, 582753, 837013, 53759, 72343, 42934, 28468
1112873, 934835, 591153, 819542, 34065, 45291, 70752, 48445
979162, 1052176, 596735, 826401, 26181, 36120, 81948, 55384
1112270, 929653, 593486, 823303, 49228, 64771, 51619, 34890
976576, 1046421, 593230, 819552, 48232, 63348, 50911, 35084
1111556, 925410, 594766, 811592, 48928, 64386, 49999, 34335
978819, 1048786, 580583, 843955, 53086, 71172, 45031, 29922
1110505, 924910, 575468, 852424, 27626, 38221, 80878, 53627
976018, 1048044, 602450, 805050, 31354, 41025, 74440, 50875
1111318, 921375, 593675, 813860, 41788, 53808, 60609, 41529
969483, 1046565, 590282, 826911, 37455, 51185, 65602, 44471
1112482, 921767, 587013, 829791, 49439, 66704, 50139, 32776
968348, 1045413, 586449, 822733, 48834, 63816, 49699, 34006
1110741, 919214, 599950, 816201, 52434, 69348, 45918, 30530
973530, 1047510, 584635, 829858, 50550, 66392, 46914, 32697
1112491, 922831, 585394, 832111, 35881, 47184, 68441, 46700
977479, 1048785, 597595, 816036, 28759, 38551, 78908, 52471
1109953, 924574, 590982, 819691, 42256, 56393, 59763, 39473
976121, 1047979, 590434, 823266, 42263, 55060, 59245, 40637
1110755, 924530, 592372, 822464, 43428, 56428, 57871, 40271
971575, 1047871, 595144, 822843, 41348, 55872, 59763, 40600
1107291, 921489, 608115, 799407, 68553, 89463, 23130, 15690
968667, 1044920, 581087, 834504, 55482, 73575, 39869, 27365
1107343, 920992, 580727, 839839, 23026, 30895, 86241, 58552
970105, 1047765, 607649, 799579, 21948, 29659, 86587, 59283
1103434, 913842, 599348, 807219, 46231, 60435, 53705, 36402
