1229896, 1067636, 544246, 762424, 41946, 50855, 65521, 48100
1111610, 1185348, 600748, 705827, 41895, 56833, 61104, 49448
1229865, 1056256, 595585, 712136, 53940, 65093, 52073, 37276
1102655, 1185590, 543037, 756073, 46389, 62717, 52965, 42866
1227286, 1052574, 570082, 743857, 45401, 54954, 61058, 44858
1105515, 1186238, 579614, 730121, 41590, 56941, 60089, 49155
1230008, 1052074, 577349, 726855, 49229, 59138, 56891, 40671
1112285, 1187417, 566159, 744375, 47701, 64497, 53059, 43438
1233350, 1066213, 564365, 744865, 50291, 60179, 55493, 40857
1113752, 1187419, 583594, 729928, 44819, 60488, 57554, 46442
1233465, 1066394, 582459, 728627, 43191, 51997, 66261, 47548
1117483, 1188330, 561770, 744814, 42152, 57438, 59639, 48110
1232206, 1066462, 581008, 715327, 62736, 74414, 39898, 28988
1116881, 1187839, 566961, 748644, 59827, 80259, 37978, 31141
1233396, 1069723, 567565, 747739, 33895, 40551, 78270, 56180
1116069, 1187018, 574653, 724193, 31991, 44259, 71932, 58584
1236855, 1081523, 577067, 721805, 61575, 73513, 41684, 30333
1128052, 1187719, 563619, 747736, 64500, 86610, 31842, 26075
1232605, 1070378, 562657, 742659, 28849, 34870, 83736, 60158
1124024, 1186281, 571171, 722239, 24309, 33405, 82372, 66374
1235186, 1073950, 557380, 759388, 42059, 51137, 67477, 48767
1126201, 1189144, 588882, 719838, 42618, 57389, 60360, 49167
1232573, 1075299, 589299, 718173, 52485, 62682, 53585, 39480
1129354, 1185418, 553242, 758667, 47872, 65473, 52374, 42444
1234091, 1078121, 556872, 752968, 51962, 62143, 54102, 39096
1123114, 1185599, 590426, 715112, 46223, 63572, 54011, 44361
1231031, 1082449, 579264, 726876, 41895, 50742, 66863, 48238
1130983, 1187181, 561077, 746587, 34663, 47463, 70086, 56145
1235264, 1082185, 545624, 769099, 23404, 28289, 91238, 65602
1131362, 1189428, 598547, 706043, 20949, 29402, 87779, 70853
1232776, 1081763, 597256, 706073, 69739, 83142, 31269, 22321
1127322, 1185338, 550677, 767062, 62515, 82974, 34477, 28576
1231828, 1076401, 543776, 765969, 31103, 37200, 81038, 58510
1122430, 1185289, 609138, 688986, 22450, 30745, 85909, 69061
1233643, 1074193, 603460, 695727, 67891, 82043, 33448, 24266
1118237, 1184645, 544319, 760755, 56821, 76948, 40380, 33055
1233000, 1071010, 543189, 778492, 24259, 29632, 90086, 65634
1118129, 1187821, 592873, 707324, 28771, 39024, 77884, 62560
1235052, 1070231, 597118, 701885, 67159, 80732, 34383, 25105
1125038, 1192389, 551274, 770046, 59865, 80989, 38613, 31099
1237011, 1075273, 564335, 747416, 26897, 32794, 86163, 62859
1128746, 1191731, 572542, 724108, 26616, 37296, 79448, 64238
1233171, 1079133, 576641, 725189, 61397, 75299, 40353, 29903
1130031, 1188952, 562974, 747929, 68377, 92332, 25947, 21855
1234642, 1082652, 560936, 755633, 28636, 34731, 84724, 60999
1129448, 1188688, 583627, 715681, 25745, 34692, 81629, 66143
1236985, 1079784, 585630, 715428, 70117, 82619, 31991, 23411
1127650, 1189147, 565261, 752475, 61132, 82161, 36646, 29808
1234622, 1075149, 589805, 716815, 49098, 58739, 58563, 41930
1125017, 1190486, 554050, 759983, 36401, 49429, 67894, 55002
1233835, 1073657, 557741, 753415, 52556, 63028, 54040, 38913
1128766, 1191556, 591013, 718406, 49164, 66117, 51936, 42472
1237257, 1079219, 599708, 700535, 67321, 81364, 34243, 24956
1125637, 1188806, 561163, 751165, 52261, 71557, 46757, 38530
1235298, 1074862, 544917, 772550, 26862, 32775, 86702, 62249
1126465, 1189765, 607919, 692144, 21564, 29595, 87409, 70843
1232258, 1077833, 587412, 719341, 51624, 61630, 55211, 40092
1126576, 1187702, 558518, 755429, 46735, 63265, 54889, 44326
1234195, 1079797, 556724, 756861, 44426, 53426, 64553, 46376
1127286, 1188541, 584627, 723630, 41047, 55044, 62233, 51036
1229343, 1075362, 578429, 727962, 53561, 64808, 52104, 37440
1130918, 1186451, 566520, 748226, 50952, 68778, 49190, 40264
1233084, 1079882, 565795, 744004, 42686, 51047, 66141, 47837
1128119, 1188610, 579417, 729894, 37608, 52034, 65525, 52982
1236626, 1078152, 583053, 726121, 42402, 51301, 67163, 47621
1125172, 1187968, 560888, 743763, 41064, 55854, 61293, 50029
1232756, 1079193, 563968, 746286, 48829, 58136, 58510, 42677
1129367, 1190492, 584617, 727243, 47817, 64338, 53627, 43260
1235069, 1074949, 588628, 715615, 62290, 74662, 41423, 29905
1126203, 1187716, 543768, 767975, 62548, 84222, 33337, 27503
1233747, 1078589, 545825, 768409, 23269, 28062, 90517, 65907
1123816, 1187450, 588671, 705501, 24906, 34649, 81709, 66304
1232621, 1076026, 594717, 710559, 50954, 62051, 55878, 40450
1128374, 1185206, 535663, 767049, 50741, 68806, 47607, 39134
1231718, 1076220, 537810, 762994, 36721, 44121, 72455, 51931
1124475, 1185766, 606806, 694199, 38375, 51901, 64820, 52760
1232475, 1077721, 606510, 691858, 66116, 79304, 35719, 25868
1128909, 1187285, 540707, 767123, 60857, 82749, 35429, 29388
1233970, 1077460, 540140, 771452, 27766, 33759, 85316, 61490
1128669, 1189309, 606873, 696360, 25041, 34268, 82929, 66927
1128193, 1196064, 548897, 755696, 63378, 81429, 35280, 28376
1237363, 1071644, 599128, 703719, 65345, 79516, 35660, 26498
