1227441, 1038929, 555230, 747672, 45532, 53813, 61137, 44098
1091733, 1183868, 598428, 711094, 42417, 57472, 58943, 49102
1229885, 1044905, 592964, 717200, 48497, 58131, 58754, 41859
1090159, 1185285, 545503, 758987, 49151, 67631, 48662, 40298
1228908, 1044284, 568852, 748683, 43086, 51559, 65701, 46992
1092327, 1183139, 583160, 732848, 38334, 52614, 64410, 52769
1226446, 1036453, 581395, 731532, 49476, 58210, 57853, 41086
1078763, 1177944, 568454, 743408, 43006, 58955, 56882, 46835
1226584, 1026080, 562711, 745162, 55126, 65226, 49249, 34651
1073759, 1181930, 582631, 730764, 49029, 67956, 48632, 41016
1224769, 1026230, 584006, 731552, 43146, 51153, 65023, 46625
1073342, 1178155, 563375, 743080, 38777, 53750, 61477, 50348
1229547, 1028585, 582340, 717396, 66073, 77914, 34619, 24912
1081074, 1179174, 568318, 752761, 61230, 83155, 34325, 29029
1227836, 1033192, 564242, 753257, 27728, 33698, 84926, 61110
1077985, 1178114, 582580, 717404, 23289, 32194, 81857, 67161
1227625, 1035147, 578595, 730213, 61057, 72209, 42513, 30009
1089967, 1182388, 569002, 748409, 62235, 84558, 33488, 27641
1228164, 1029585, 570098, 744183, 32514, 37907, 79291, 55961
1067717, 1179652, 576094, 725805, 24612, 34345, 79981, 65118
1225883, 1016472, 563027, 747362, 43329, 51491, 64090, 45523
1068314, 1176091, 578888, 728602, 38525, 52938, 62978, 51604
1225457, 1014422, 587006, 721416, 56741, 66777, 47100, 33539
1056574, 1173663, 559572, 752321, 49111, 67149, 47819, 39664
1222145, 1012878, 563219, 740573, 54176, 63589, 49433, 35219
1075516, 1178616, 589299, 716080, 44939, 61077, 55070, 45399
1223984, 1029503, 589863, 721694, 43392, 51615, 64913, 46449
1080558, 1175971, 561986, 748214, 36588, 50256, 65764, 53659
1228115, 1042544, 557056, 755857, 28505, 33979, 83901, 60131
1085105, 1180754, 591270, 710037, 25173, 35220, 80418, 65633
1226639, 1034242, 594936, 707364, 65989, 78793, 35413, 25703
1082429, 1178737, 554765, 758396, 61645, 84057, 33164, 27703
1229193, 1037436, 542921, 769082, 26471, 31665, 86327, 61471
1097603, 1182042, 607913, 704492, 24120, 32909, 83833, 67811
1228548, 1044000, 615379, 690894, 75980, 90515, 23489, 17233
1090430, 1183302, 545845, 769168, 61821, 83475, 34030, 28030
1229432, 1041516, 542407, 777676, 20522, 24818, 94274, 68136
1083965, 1182826, 592016, 716685, 29077, 40059, 76176, 62311
1228445, 1032050, 597331, 705008, 70092, 82599, 30414, 21970
1083899, 1181055, 545169, 775806, 64239, 87846, 30472, 25239
1227433, 1035825, 566902, 744685, 29863, 35964, 82116, 58689
1085838, 1177958, 572669, 729355, 26370, 36297, 79219, 63908
1228555, 1035490, 573639, 730636, 57986, 68777, 45681, 32606
1083242, 1179877, 565405, 744626, 55028, 74616, 42169, 35001
1228127, 1032993, 562411, 752014, 30657, 36322, 81310, 58259
1077149, 1177719, 580004, 713168, 23353, 32734, 81033, 66885
1227804, 1036384, 576245, 724284, 61945, 73750, 39878, 29240
1083628, 1180129, 569539, 741324, 56774, 77211, 39741, 33188
1227609, 1035455, 589038, 717761, 46081, 55144, 60711, 44143
1078728, 1178762, 561049, 749280, 41544, 56871, 58995, 48226
1224806, 1033092, 561730, 746990, 51657, 61966, 53481, 38233
1083546, 1181995, 590080, 716114, 48111, 64966, 51942, 42545
1226976, 1038552, 595712, 701632, 68229, 81766, 31933, 23067
1093599, 1178042, 547867, 771088, 62659, 85364, 32718, 27189
1227893, 1045014, 542219, 774257, 21707, 26222, 91330, 66806
1100589, 1185559, 586426, 716005, 31769, 43652, 73333, 59168
1228680, 1058416, 590496, 719474, 54419, 65769, 51029, 36997
1108659, 1185756, 554328, 765126, 52217, 71113, 47119, 38840
1231684, 1055799, 557033, 757479, 40069, 48301, 69339, 50000
1100836, 1181618, 591711, 715785, 37104, 50190, 66135, 54149
1229671, 1062655, 576870, 734334, 52005, 63286, 54068, 38548
1117078, 1183802, 566846, 747826, 50457, 67265, 50158, 41403
1228008, 1059406, 566373, 742476, 44247, 52397, 64052, 46731
1110461, 1185708, 578928, 732700, 39530, 53331, 64698, 52007
1229072, 1061302, 584384, 728336, 43382, 51967, 65637, 47362
1113659, 1185786, 564807, 746552, 37296, 50457, 66268, 54016
1230813, 1065480, 562356, 745016, 51107, 61556, 54418, 39821
1113052, 1184127, 583307, 729313, 47916, 64727, 52963, 43455
1226361, 1067057, 596933, 713193, 69391, 82725, 32893, 23612
1118330, 1184368, 549327, 767958, 66913, 89011, 28769, 24070
1228860, 1060034, 555552, 759825, 28345, 34705, 84108, 60450
1099239, 1183840, 590775, 713611, 32517, 44886, 71963, 58557
1228706, 1049259, 592409, 717897, 51771, 62777, 54418, 39387
1099112, 1180486, 542914, 759943, 48687, 65420, 49880, 41689
1227051, 1050111, 544125, 756944, 39938, 47339, 68506, 49311
1095115, 1181081, 593017, 711933, 40332, 54621, 62099, 50585
1226487, 1047762, 605922, 697511, 67243, 81079, 33753, 24359
1104235, 1184503, 546658, 761246, 57958, 78489, 39105, 31888
1231681, 1054608, 538783, 771833, 25794, 31017, 87435, 63035
1108926, 1187195, 604318, 699144, 25791, 35349, 81621, 66564
1113815, 1196329, 546377, 760420, 66398, 85015, 32223, 25857
1232820, 1048731, 591883, 716684, 60504, 74791, 41678, 30857
1104646, 1196734, 595644, 713520, 29545, 38928, 79993, 62354
1229876, 1035725, 544506, 757596, 24630, 30440, 86104, 64023
1099652, 1195269, 566979, 740808, 42273, 55000, 63055, 49667
1227243, 1034813, 579295, 730912, 41353, 50995, 64981, 48463
1101154, 1193805, 581094, 728014, 46451, 60120, 57879, 45336
1232500, 1046574, 564516, 742037, 48173, 59304, 56067, 42162
1105986, 1199441, 561667, 743887, 54693, 70273, 46012, 37341
1231159, 1043053, 583620, 729251, 50898, 62724, 53752, 40016
