339664, 323297, 86836, 81730
221098, 210262, 207317, 195736
216228, 210164, 208939, 198013
223489, 222745, 189235, 198264
323777, 329696, 91508, 92308
210361, 216504, 199045, 201482
215611, 207416, 198837, 202082
217365, 214924, 199124, 195187
117655, 117044, 299047, 292984
